wilson16,#110209,#3d485a,#584f28,#8a9599,#8f7b74,#dcd175,#f0f5cd,#f3f3eb,#421915,#a8584f,#b48156,#c9a865,#3c2418,#493421,#6b5434,#7e663a
campbell,#0c0c0c,#0037da,#13a10e,#3a96dd,#c50f1f,#881798,#c19c00,#cccccc,#767676,#3b78ff,#16c60c,#61d6d6,#e74856,#b4009e,#f9f1a5,#f2f2f2
dotpictdefault,#000000,#7e7e7e,#c0c0c0,#692f36,#ff2e35,#ff931f,#1bb749,#c6e61f,#fff200,#494fa8,#01a8ff,#5be1ff,#b06890,#ffa0a8,#ffe8d8,#ffffff
kule,#29140d,#753355,#ae5f50,#e5694e,#e98e70,#ff9f2b,#ffb986,#ffcd2c,#f2f1d5,#7ce3fc,#38d989,#3ea1d8,#6562bd,#c677ea,#f8a7d4,#b09cb8
spectral16,#020202,#92929a,#fafafa,#ffc97f,#ff5fb4,#ff1414,#b90059,#bb5d00,#ff9a00,#ffe302,#0ad200,#009dae,#11d6ff,#0054ff,#3f00b8,#a000ff
rgbiimproved,#000000,#af0000,#ce5e13,#326910,#0081dd,#000293,#e9258b,#b1b1b1,#595959,#ff9d00,#ffdf52,#8ad118,#53e4f7,#981ce0,#ff74c5,#ffffff
solarstars,#eae6f2,#ffe085,#ccc17a,#bf4c63,#a34981,#52312a,#3d291f,#1a070a,#1a3866,#2f6199,#6ba7cf,#bae1f5,#a2e3da,#a3d9be,#4ca86e,#1d5234
thanksmas16,#341d6d,#000001,#301f29,#553131,#867f6f,#60a85b,#b0bf65,#00a6b4,#3c58f6,#a485f0,#ffc083,#ff73c0,#d03043,#f69420,#ffe100,#fff7ea
colorbit16,#fdffe3,#ffe33b,#ffb1e1,#f9994d,#c38757,#e35353,#ae40ab,#602799,#0c0728,#885013,#398651,#97b954,#8adee1,#349edb,#828282,#bdbdbd
4bitrgb,#000000,#005500,#00aa00,#00ff00,#0000ff,#0055ff,#00aaff,#00ffff,#ff0000,#ff5500,#ffaa00,#ffff00,#ff00ff,#ff55ff,#ffaaff,#ffffff
turtle16,#cdf7dd,#84e39f,#67cd45,#589f62,#82be63,#71a230,#3c7641,#33581b,#93932a,#616112,#404016,#25250b,#d9cd93,#afa582,#867b53,#4d493a
loveydovey16,#f1f2da,#514e61,#00232b,#500f22,#761f28,#cc3636,#6e3f73,#ce4b7a,#eea0d3,#ff7777,#ffce96,#f2ef91,#9c9ee7,#477777,#33517d,#25334d
sfpc98,#191b1d,#43494d,#adc0a7,#f0f2f0,#4e1315,#ed7e3c,#f3b38d,#3ded3b,#0d2039,#5f90d2,#aae4ee,#1d731c,#241b72,#4b38ef,#821e62,#ef38b5
surfsup,#ffffff,#cee0dc,#9badb7,#70818f,#dfe08e,#c0ba9c,#81765a,#da7656,#ac3232,#6f5280,#5a81c2,#34468e,#293648,#341366,#1a1453,#000000
ak16s,#220826,#ffffff,#f8a04b,#6d362b,#e13728,#f4ec64,#5f9633,#14473c,#27b05b,#6fe1c0,#199ace,#4a32ae,#8a898e,#ffa1a8,#e14aa0,#4d1a65
e16,#0f0012,#004f3f,#009e4a,#1cba33,#d4f250,#ffed87,#330033,#b3122d,#cc2929,#e6653a,#ffbb5c,#330066,#1a0099,#1433cc,#30d2f2,#4cffb4
limit16,#420084,#b932c6,#ff9dca,#ffffff,#4affff,#0b82d8,#0b1274,#220035,#000000,#73ff2d,#f9e83f,#cc5923,#941132,#510b22,#a85237,#ffe1b9
shroomywoods,#2e2e3a,#652e49,#b93a52,#ee4b6a,#595758,#ffb100,#f7c8ab,#eee1d9,#66cc7d,#82ff9e,#7284a8,#90a8d7,#4a1e4a,#943c94,#b07bac,#ea9ee4
team16,#363638,#656c79,#e4e4de,#edcc6b,#d88349,#d5534b,#9a71af,#e9b2c3,#948759,#87673d,#334f51,#557d29,#52aa9c,#63aff0,#0083c1,#195391
doodle16,#8c473f,#47272b,#0d0b23,#3e1f54,#424866,#879bb0,#83e6f3,#2396de,#3e40bc,#5eb046,#e1e848,#db8840,#a9262e,#ff8aaf,#ffd7a6,#e8fffb
logdog,#ffffff,#b6b6b6,#6d6d6d,#000000,#ffdbb6,#dbb649,#b69224,#926d24,#db926d,#db4949,#922424,#490000,#9292b6,#6d6d92,#49496d,#242449
oldxmas,#d9d2a1,#9d8756,#8c6d3f,#f6754e,#f59e44,#e61b1f,#ad1d23,#a2d265,#53824a,#252d25,#9fd2e5,#67a7e3,#404791,#0b0b28,#f2edf1,#d384c7
krzywinskicolorblind16,#000000,#004949,#009292,#ff6db6,#ffb6db,#490092,#006edb,#b66dff,#6db6ff,#b6dbff,#920000,#924900,#db6d00,#24ff24,#ffff6d,#ffffff
ladder5,#1d251c,#294d30,#456d45,#7ca96d,#ccb56d,#c99934,#b86a1e,#e16886,#b63354,#8a2640,#2a3648,#366198,#4d8195,#c4d6ea,#90a1b0,#435258
deepforest16,#33242b,#4d2e2e,#664338,#d9c68d,#2e7350,#2a4d44,#233333,#202729,#bf864d,#994326,#5f318c,#4167d9,#6d6d73,#3e3c47,#26222e,#16121a
vivid16,#f7146f,#ba0606,#d67506,#f0bd60,#f5dc1d,#52b812,#3ae61c,#07f0c5,#00b4f0,#1660e0,#7708cc,#d90be0,#e8e7d1,#f28e66,#9e5031,#240d09
dimbloomcore,#2a1e1e,#664933,#28291d,#576632,#251d29,#643266,#291d22,#663237,#29221d,#665932,#1d2629,#324b66,#1d2920,#32664d,#1f1d29,#483266
autumnal16,#d3d4c1,#87a8a2,#335d7d,#303d5e,#3f5b5e,#132b2a,#354212,#68680f,#302418,#603d1a,#885d24,#a18d1b,#c9590e,#942925,#5c293b,#18181a
shifty16,#000000,#555555,#aaaaaa,#ffffff,#55ffff,#00aaff,#0055ff,#0000aa,#550055,#aa0000,#ff5500,#ffaa00,#ffff55,#55ff00,#00aa55,#005555
16dan,#7b7b7b,#e9aa42,#f5d565,#ffffff,#ca5531,#b5a857,#b1c01d,#b9f5f7,#763e34,#377e2b,#8d93b2,#78b0ce,#000000,#2a2f5a,#5c4d8f,#be79b4
the16wonder,#000000,#f50f27,#f56c3f,#ffffff,#004785,#0395b1,#36eb8f,#abffa8,#8f2700,#ff8f15,#ffec3c,#e3fdaf,#2d006a,#0003f5,#6ed1f5,#adffca
10plus6colorpalette,#e91717,#881818,#e3e41c,#ad9114,#3bdd3c,#1e821e,#5db5e3,#186288,#3937e5,#1f1f7f,#000000,#333333,#666666,#999999,#cccccc,#ffffff
superhue16,#424242,#8a8a8a,#fafafa,#53b6c6,#2a6180,#141557,#53106e,#9e2453,#cc4e3d,#e38a56,#f0c648,#5aab20,#0a570a,#000000,#4f130f,#823b26
washedover16,#000000,#555555,#aaaaaa,#ffffff,#aa3344,#773300,#bb7744,#ffbb88,#dddd66,#66dd99,#007733,#003377,#4477bb,#88bbff,#8844bb,#ff88cc
drowsy16,#ffffff,#e7e7bf,#b494b4,#9135a8,#6a9ba8,#68728c,#4a319d,#000d3a,#ffcc77,#db8b62,#a8581b,#5e3b37,#ab6d6d,#b33943,#819958,#006a66
z0rn,#2d2b3f,#7f7856,#6d524c,#6c4049,#878c99,#bbb88b,#b0938a,#af8088,#d8dbdd,#e7e5b1,#e6cab9,#e6b6b7,#f6f7f4,#f2e561,#e89860,#e75f5e
ajspico8palette,#000000,#555555,#aaaaaa,#ffffff,#770055,#775500,#007733,#3333aa,#ff0033,#ff9900,#ffff00,#00ff55,#00aaff,#9977ff,#ff99cc,#ffcc99
iroshizuku16,#e8e1d1,#b5c3c7,#6c7787,#3d3945,#c2d968,#53e0d0,#4996d1,#2e598f,#ffbc36,#038071,#ab7774,#5c0d33,#e64080,#8c1d59,#fa6f5a,#b52137
starwars16,#11151a,#465367,#8e9cb3,#f1f6ff,#eec5b1,#dc7a33,#811818,#da1f33,#f2a0c9,#da60c4,#773181,#2e1674,#3c83cc,#5ce7db,#40a653,#1e6665
vibrantramps,#07072a,#1d2562,#3a70b9,#75c1e5,#cbfcf5,#fffff6,#e7d184,#a86e29,#7a2b20,#4d142f,#2d132b,#1a4569,#24958d,#43d88d,#9ae796,#ebefc9
mg16,#f2f2f2,#c8dbbe,#e3cc7e,#ccc8b3,#6cd16c,#ada0a5,#cc5d6e,#ff0084,#7f7887,#436357,#634e70,#6d403f,#3d3d9e,#42372a,#333651,#261d26
arnefrontier,#000000,#4f4440,#939393,#eeeeee,#fa4fdf,#9f145f,#ef2b2b,#fc990e,#edee00,#a0e546,#43bf52,#00664a,#3a3b5e,#1c6bb6,#6ec0d8,#75ff9f
pastellove,#631616,#260b1e,#343b22,#7b6d32,#af4d4d,#631d84,#306843,#cbaf6b,#deac96,#8f6ab8,#77b391,#b1c276,#dec4dc,#9ea9cb,#5880b3,#38557b
king16,#1d1b20,#392e3c,#3d3c58,#643a40,#46543e,#505f93,#517852,#a05372,#886659,#b972a4,#9e8d80,#bca766,#d1a2b9,#c0c783,#c5d1b4,#c4ccbd
tymp16,#c2c630,#3fa130,#4e5817,#342b19,#ffd37b,#e18734,#c34e29,#634805,#c13d95,#8d1523,#ffffff,#adadcb,#596e78,#72b3ff,#3d65b6,#244449
minecraft,#cfd5d6,#e06101,#a9309f,#2489c7,#f1af15,#5ea918,#d5658f,#373a3e,#7d7d73,#157788,#64209c,#2d2f8f,#603c20,#495b24,#8e2121,#080a0f
tropicalchancer,#141010,#ff0396,#bf0270,#80014b,#8e08cc,#590580,#2c0340,#16ccbc,#0f8c82,#084d47,#ff6803,#ffab0a,#ffe11c,#11ff03,#0ab300,#fff0f0
tydk16,#deceb4,#c5ae6c,#af8829,#a57a57,#855931,#4a3c17,#754e51,#804135,#432a2e,#6e8f8d,#5c6a53,#5a534a,#2f4541,#3d3840,#262921,#000000
pastryshop,#2e2e2e,#616161,#a1a1a1,#d1d1d1,#ffbf00,#e64b17,#cc2952,#b33693,#823d99,#504080,#3d4766,#407080,#3d9982,#36b355,#52cc29,#b2e617
polybius16,#000000,#242424,#353535,#494949,#666666,#e2e2e2,#6dcfc0,#1aab90,#0c7864,#004a3c,#27a3ff,#003fe2,#0a138a,#f86a1d,#db0000,#99042e
arcticlevel,#1f1a1d,#323b95,#44582c,#6b6556,#3968bb,#947d4c,#9366b5,#8a80a3,#648440,#bd9b56,#96c359,#73b4f9,#9fa7b5,#bdc8c0,#c0edde,#f2f1d6
tya12k,#f5f5f5,#978d7b,#5c6a53,#39392e,#9ce4c7,#55abbb,#66777d,#42495a,#89b152,#349751,#3a532d,#c4cb7d,#b18652,#6d6138,#ac563e,#634c52
surfinginram,#080828,#4e525e,#c1b6ad,#f3feff,#329a5f,#44c8a1,#b0eed3,#1a187d,#482ae4,#9496d6,#a45dad,#603943,#d32457,#e38cb7,#ff6363,#fabb94
tygos16,#cbbcaa,#72ac92,#797997,#756372,#638d54,#606a40,#4e4843,#1a2f27,#b6a588,#a7889f,#a17b6d,#877041,#725356,#4e372c,#3e2230,#000000
rggb,#000000,#005500,#00ab00,#00ff00,#0000ff,#0055ff,#00abff,#00ffff,#ff0000,#ff5500,#ffab00,#ffff00,#ff00ff,#ff55ff,#ffabff,#ffffff
slime16,#3d5a66,#47b292,#6dd979,#f5ffcc,#4b1717,#9a3e3e,#b36647,#e5b05b,#3d4e65,#596880,#7a8799,#b8c0cc,#25284d,#366ab3,#5b95e5,#65d1ff
azionepallete,#673a61,#984561,#f0a57e,#da8b64,#dfb65d,#f6c38a,#ecd6eb,#9f90d6,#7983d4,#3f5dbf,#464595,#2e336b,#252541,#413e5b,#585572,#2fa270
paletadracula,#171717,#333e09,#483422,#760064,#368800,#930b0b,#c900c7,#6db936,#18fe89,#e2fd4c,#e96f6f,#d894e2,#b5faaa,#e3feb6,#d6ffea,#ecf7f3
daydream16,#000000,#440088,#cc00aa,#ffaabb,#550000,#993311,#dd6644,#ff8888,#4444cc,#1199cc,#33eeff,#ffffff,#009933,#66ee11,#eeff77,#ffcc88
chavo8pal,#201f1a,#563226,#3d4a4b,#5d5c58,#a6502f,#c24a33,#426896,#986d61,#5b855f,#8c7c86,#70869c,#c18f67,#a49898,#d4aea1,#e0c9b5,#f0ebe4
raspberry,#fee6ff,#fcb8e1,#ff97bf,#ff3c64,#e42a41,#d83668,#9b375d,#931837,#fffcc0,#c9b67b,#97a253,#60872c,#a1bc99,#729e6d,#3c7765,#3a5542
darkmatter,#3a0850,#721680,#f700c2,#00fff2,#07569f,#051440,#21570a,#5bbf0e,#e0f000,#ff5900,#b53807,#750505,#000000,#484848,#afafaf,#ffffff
basic16,#f2c0a2,#e98472,#d82323,#98183c,#1fcb23,#126d30,#26dddd,#1867a0,#934226,#6c251e,#f7e26c,#edb329,#e76d14,#f2f2f9,#6a5fa0,#161423
minecraftdyecolors,#ffffff,#999999,#4c4c4c,#191919,#664c33,#993333,#d87f33,#e5e533,#7fcc19,#667f33,#4c7f99,#6699d8,#334cb2,#7f3fb2,#b24cd8,#f27fa5
vnes16palette,#ffffff,#45c1ff,#0057fa,#4300a8,#fa0f0f,#fa5300,#fa992a,#fae769,#acacac,#000000,#1b001f,#350057,#b3003b,#007d4f,#27b500,#b0eb0e
tymd16,#8fbfd5,#8385cf,#7655a2,#313a91,#cd9373,#b14863,#913131,#a77434,#784233,#34311d,#66ac7d,#4a7833,#ede6c8,#808078,#485454,#373a3e
lightfantasygame,#e7ebf8,#adb2c1,#797e8d,#202026,#f56c77,#ac3232,#f8c8af,#e4a672,#ffe762,#96d45b,#3ea155,#0484d1,#203c56,#8d56a9,#505273,#693c36
tync16,#000000,#0b152e,#32293c,#6a445a,#5787ba,#9a93b7,#bdcacd,#7a8075,#374a3d,#6e703e,#96c359,#4c3435,#705336,#ca7c3b,#dab34f,#efaca1
grixelgrotto,#095712,#3b8c50,#1dab3e,#79c267,#45499c,#5e71eb,#738aff,#9eaeff,#3172d4,#3297d6,#7ea8e6,#e0f3ff,#a8910d,#b8a73b,#e8da7f,#fff6bd
theamazingspiderman,#e0e0e0,#a0a0a0,#606060,#000000,#e0c000,#e08000,#60e0e0,#00a0e0,#c040e0,#602080,#20c040,#006020,#e04000,#a02000,#0060c0,#0040a0
tyfd16,#dfd8c0,#728582,#595a51,#4a444a,#2a2a2a,#86aacf,#3c7055,#665775,#36495a,#a6aa62,#9a7a4c,#7a5c54,#4a4126,#eacb51,#bf6a32,#754136
cartooners,#000000,#777777,#cc8855,#001111,#4455ff,#008800,#bb5500,#dd0000,#ff9900,#ffee00,#00ee00,#ffbbaa,#ff22aa,#7788ff,#cccccc,#ffffff
dotpictcharacters,#14131a,#474d5d,#8f9aa1,#a72751,#ff3d3d,#ffb72a,#f6ed03,#4bde3c,#33766c,#25bfe2,#317de9,#4a3c95,#a55b99,#fe827d,#fed0b1,#ffffff
spiral16,#000000,#808080,#ffffff,#ffcc99,#ff99cc,#aa55ff,#00aaff,#00ff00,#ffff00,#ff8000,#ff0000,#aa0055,#5500aa,#0000ff,#00aa55,#663300
nanoc16,#2a232d,#3e434b,#b8b8af,#515983,#5c7ba0,#7aafc4,#f6ebd3,#eacf54,#de7138,#6c8d50,#3f6d39,#2e4236,#dbac89,#8c5d53,#532a3a,#a13b3a
saturation16,#000000,#424242,#919191,#b8b8b8,#e0e0e0,#ffffff,#ff4b4b,#b8293b,#ebff40,#deb92c,#54ff59,#3ac450,#6865ff,#0068a1,#983ce8,#792180
brilliance16,#70061f,#ff1238,#ff8359,#f0fb56,#55ba38,#126527,#142075,#2d699e,#74bdff,#ffffff,#9d92a2,#594a60,#000000,#6c3a38,#af6d5d,#dea894
crayon16,#000000,#5d2540,#ef364b,#672c26,#ff752a,#6f5a1d,#fff341,#215a39,#49dc41,#2e608e,#3bccf8,#2b2b63,#a14ff1,#717171,#ffffff,#292929
terminal,#323232,#535353,#d25252,#f07070,#7fe173,#9dff91,#ffc66d,#ffe48b,#4099ff,#5eb7f7,#f680ff,#ff9dff,#bed6ff,#dcf4ff,#eeeeec,#ffffff
artnouveau,#e95c4b,#a4f4f9,#e1a95f,#72a0c1,#8a795d,#ffb3de,#ffcc33,#556b2f,#551f2f,#08457e,#8878c3,#aa6c39,#00dea4,#ffe5b4,#c5b358,#231e20
jw64,#000000,#404040,#8c8c8c,#c8c8c8,#644020,#a82f2f,#b46429,#e0806c,#403fc0,#6496f4,#63d4f0,#e0e040,#b437b4,#54c048,#a0f66e,#ffffff
tyba16,#b2d5d1,#9fa089,#686f6f,#333340,#08001f,#7599d0,#4a7885,#5c6a53,#42535a,#2f4541,#b18652,#9c5d36,#61441b,#b5878d,#695e70,#745242
rabbitjump,#e0e0e0,#e0c040,#e06020,#e00000,#a00000,#000000,#808080,#a0a0a0,#a08040,#008000,#006000,#004000,#2080a0,#006060,#e0a0a0,#c06060
kq16,#ffffff,#a3a3a3,#4e4e4e,#000000,#e5a8b9,#cab78b,#80c6b8,#9dbbe6,#9f6778,#86764c,#3d8376,#5a79a1,#5d2b3c,#463a14,#00443b,#173d61
pac16,#dedeff,#ffff00,#ffb751,#de9751,#b96832,#ff0000,#000000,#2121ff,#4cb7d6,#00ffff,#21b800,#00ff00,#97ff00,#ffb7ff,#ff21ae,#9797ae
chipschallengeamigaatarist,#ffffff,#ddddff,#9999dd,#666699,#444466,#000000,#dd6699,#00bb00,#66ffff,#00bbff,#0066ff,#0000bb,#ffdd00,#dd6600,#bb0000,#664400
thebtlofcol,#5b2b2b,#984a49,#c59392,#f3dcdc,#2c495b,#497a98,#92b1c5,#dce9f3,#925f3d,#c99350,#cfbd5e,#7d835c,#1e1a1e,#433a43,#716271,#aca2ac
sweets16,#0c0c0c,#181818,#55415f,#755579,#64b964,#7dde99,#d77355,#ea8165,#e6e2cf,#fffbea,#508cd7,#7daede,#819181,#9db29d,#950048,#b21c65
deluxepaintataristpalette,#070707,#4a4a4a,#8e8e8e,#d1d1d1,#f3f3f3,#f3d1af,#d18e6c,#8e4a4a,#f30707,#f36c07,#f3f307,#07d107,#076c07,#07d1f3,#0707f3,#d107d1
nethack,#000000,#00b6ff,#ff6c00,#ff0000,#0000ff,#009100,#6cff00,#ffff00,#ff00ff,#914700,#cc4f00,#ffb691,#476c6c,#ffffff,#dadab6,#6c91b6
pastari16,#002a33,#404140,#591a4c,#312098,#909090,#1c5c48,#442800,#854514,#5c9c5c,#ac783c,#9c2020,#515cc0,#ececec,#fce08c,#fcbc94,#56b2c0
kikisaturare,#97c7c3,#8c7cc4,#364d6a,#a344a2,#e287b0,#7e6a76,#544444,#000000,#eff3f3,#275d2f,#438b64,#7fb134,#b7e04f,#746e37,#c49244,#b55025
gamebuino,#ffffff,#a89987,#544d43,#000000,#960040,#cf4485,#db1d23,#ffa811,#cf8e44,#ffd690,#f5e700,#85cf44,#008b50,#004385,#4485cf,#7dbbff
ibm1553crt,#000000,#0000aa,#00c400,#00c4c4,#c40000,#c400c4,#c47e00,#c4c4c4,#4e4e4e,#3e3edc,#4edc4e,#4ef3f3,#dc4e4e,#f34ef3,#f3f34e,#ffffff
dafridgesadventures,#121214,#ffffff,#929292,#043d13,#005b04,#729f41,#13345a,#25568f,#4b99b5,#523209,#825111,#b57828,#ea3030,#ac3232,#ffa811,#ead3ae
magus,#000000,#404040,#606060,#808080,#e0e0e0,#4060e0,#0020e0,#008000,#00e000,#e0e000,#e06000,#e00000,#800000,#602020,#804020,#a08040
ggos,#eff9ff,#7a8599,#2a2d49,#04000f,#e51919,#a51723,#f95c22,#f9d222,#ff995e,#22f9d2,#0e6bb7,#000b89,#00822f,#41ea41,#720033,#ea7cc4
ajmsx,#000000,#555555,#aaaaaa,#ffffff,#ffaaaa,#aa5555,#550000,#555500,#aaaa55,#aaffaa,#55aa55,#005500,#55aaaa,#aaaaff,#5555aa,#aa55aa
huemeister,#000000,#555555,#aaaaaa,#ffffff,#ff3399,#ff4444,#ee7700,#999900,#55aa00,#00cc00,#00cc66,#00bbbb,#1188ff,#6666ff,#aa55ff,#ff33ff
c64saturated,#ff0000,#ff8000,#ffff00,#80ff80,#00ff00,#00ffff,#8080ff,#0000ff,#ff00ff,#ff8080,#804000,#000000,#404040,#808080,#c0c0c0,#ffffff
swordp,#225f74,#689bac,#a7d9ea,#d7edf6,#4d2c00,#614115,#87591a,#c88124,#813d3d,#ab2626,#bf4141,#d37979,#434343,#6b6b6b,#989898,#b8b8b8
atarist,#e0e0e0,#a0a0a0,#606060,#000000,#e0e020,#a06000,#20e0e0,#00a0a0,#e020e0,#a000a0,#20e020,#00a000,#e08080,#a00000,#6060e0,#0000a0
babyjoingoinghome,#f0e0e0,#908080,#504040,#303040,#000000,#103020,#306040,#50a080,#60b0f0,#1060f0,#300000,#702020,#e03030,#e06040,#f08080,#f0b040
slimep16,#f7fff4,#6af240,#1cd64b,#12bb69,#078b6e,#012631,#ffa7c6,#f478b4,#ec2ba2,#b90cbb,#2d053c,#58e1f6,#40abe5,#1d6dc7,#1d27a9,#150765
tywo16,#cfcfcf,#86aacf,#5c7781,#444760,#dbb958,#84954c,#41655a,#353535,#c59e77,#c5824d,#856b3e,#5a4439,#8a7f6c,#814e4a,#452727,#000000
random16,#060a0d,#1f2d48,#7389a4,#adbec6,#fffaf4,#f1e48c,#eea947,#a16b32,#5f3820,#cd5950,#ea927d,#ac65d8,#3d77b8,#93dcee,#87d237,#255e29
cybercade,#c6d7fe,#757575,#333360,#171722,#000005,#f97d01,#d80901,#420d1f,#120320,#00b35a,#018906,#015404,#0f2c11,#0155c4,#002498,#00065e
def16,#e8e4ba,#e6c66e,#9bd98f,#91b57e,#41b547,#d9784e,#b89f7b,#84a2c9,#4293ab,#86b8b6,#d488ae,#d474d4,#6c84c7,#c24695,#a26dc7,#3f59d9
isolated16,#000000,#555555,#aaaaaa,#ffffff,#550000,#aa5566,#ffaadd,#553300,#aa9955,#ffffaa,#005544,#55aa77,#aaffaa,#001155,#5577aa,#aaddff
nyankos16,#101010,#333333,#666666,#f8f8f8,#9c3247,#cc66a0,#ff99d4,#a04210,#f7c07b,#ffe9cc,#e01818,#004ecc,#639cf8,#007f1d,#00d030,#7fff9c
retrorainbow,#c3ea72,#436931,#0f513a,#dfaf6e,#b45a32,#5c122f,#6bd297,#3d468b,#442f69,#120436,#e1d388,#bfbc48,#637222,#eeb8d2,#b84da2,#712f85
cgacomposite,#000000,#006e2d,#2d02ff,#008bff,#a9002d,#777677,#ec09ff,#bb92fd,#2d5a00,#00dc00,#767777,#45f4b9,#ea6502,#bce500,#ff80bc,#ffffff
ultimavisharpx68000,#e1e1e1,#a5a5a5,#4b4b4b,#000000,#e1c3b4,#e1a578,#a55a0f,#a50000,#e11e00,#e14be1,#e1e14b,#4be14b,#00a500,#0000a5,#4b4be1,#4be1e1
sierraadventuresatarist,#e0e0e0,#a0a0a0,#404040,#000000,#e0e040,#a06000,#60e0e0,#408080,#e060e0,#800080,#80e040,#008000,#e06040,#800000,#0060e0,#0000a0
birthdayspc98titlescreen,#000000,#aaaaaa,#ffffff,#bbaaff,#6655dd,#9944ff,#8844aa,#443377,#dd1166,#ffcc33,#ff66aa,#ff99bb,#ffddcc,#eeaa99,#dd7755,#994411
clubseoul16,#f5f6f0,#000000,#121c26,#244051,#5d7c90,#5aa0a0,#6fbc92,#c6d6cb,#d4dfe5,#8b8450,#deb43c,#ac9e93,#d9cebc,#fab2a3,#ae2f36,#434c47
superbreakoutst,#efefef,#cfcfcf,#afafaf,#8f8f8f,#000000,#0f0fef,#6fafcf,#6fcfef,#ef6f6f,#cf4f4f,#efaf2f,#cf8f2f,#0fef0f,#0fcf0f,#ef0fef,#cf0fcf
lp16,#000000,#573449,#af3c7b,#c89be3,#7a7d91,#0ff8aa,#98f3ff,#ffffff,#e50010,#ff9118,#ffff00,#83e563,#3db602,#a1a200,#237b4b,#2060ce
lex500alt,#ffffff,#949fba,#202020,#000000,#ff004d,#80001e,#ff8a00,#9e4100,#ffff3c,#74ff27,#00582a,#2969ff,#13003c,#bf4cf1,#621468,#ff5e85
linksawakening,#10ad42,#008000,#004000,#1984ff,#003973,#b59cbd,#634273,#3a1952,#ff0829,#de0000,#ffbd8c,#ffff8c,#ffb531,#804000,#000000,#8c8ca5
tydrpg16,#bcc9cb,#72ac92,#b1798c,#797997,#a49983,#878362,#6a6d5b,#606a40,#4e4843,#393217,#c69168,#8d6959,#7d4948,#4e372c,#3e2e3d,#000000
orchard16,#3b2106,#4e2906,#723d0c,#b36206,#d6831e,#d3966f,#f6c183,#e3e3bc,#537726,#739b2f,#79b626,#a13e2f,#853726,#8ba3b6,#73828e,#5c6975
ak16,#3f32ae,#e30ec2,#baaaff,#ffffff,#ff949d,#e80200,#7a243d,#000000,#195648,#6a8927,#16ed75,#32c1c3,#057fc1,#6e4e23,#c98f4c,#efe305
softboy16,#000000,#ffffff,#ff0000,#ff7100,#ffff00,#00ff00,#0000ff,#5900ff,#7f0000,#702c00,#7c7c00,#007c00,#00007c,#29007c,#e29f4d,#e2614d
shp,#aa0000,#ff0000,#ffaa00,#ffffff,#00ff00,#00a76b,#00ffff,#0080ff,#0000ff,#7400aa,#000000,#7f7f7f,#555500,#953200,#c16570,#ffaa80
decoyworld2,#c8e396,#a9d49d,#accde0,#d4c18e,#c79e77,#ad8d42,#468c36,#9c335a,#e79eeb,#c888cf,#c45ea4,#5283bf,#165e4a,#2a4778,#183854,#1f0f3d
icecream16,#2c2c33,#2ae500,#0ad100,#00a51b,#5d5f6b,#72c2ff,#3aadff,#2162ef,#c4baba,#fcaf0a,#ff5a07,#e02c00,#fffcf2,#f99adb,#ef70d8,#d64acc
raceyouhome,#104a8e,#1663be,#1b7ced,#bac3ff,#cd5e77,#e87ea1,#fbb7c0,#fde0e0,#1e5636,#578c49,#5aac44,#99be8f,#0f080e,#4c2b21,#66442c,#7c5835
p64,#002d15,#246040,#51a59e,#c1fff9,#8e493a,#e0a598,#2f88d9,#2d337a,#7eb779,#2d8225,#c6b10f,#726713,#724713,#9d59b7,#57246b,#b2e4ff
arcadian16,#ffffff,#000000,#673931,#ffccaa,#f8c53a,#fff089,#42aa5a,#008751,#3d4977,#6772a9,#464762,#3a3277,#9c8bdb,#9052bc,#7e2553,#ff77a8
,#101010,#303030,#4c4c4c,#6d6d6d,#919191,#aeaeae,#cecece,#f2f2f2,#480004,#810000,#c20000,#ff0000,#0c340c,#446d44,#759575,#deeede
newergraphicsadapter,#ffffff,#bfbfbf,#ff0000,#7f0000,#ffbe00,#7f5d00,#6aff00,#357f00,#ff00ff,#7f007f,#009569,#00140e,#1d007f,#3e00ff,#7f7f7f,#000000
,#e8e4dc,#7e7567,#222323,#d62411,#804000,#ff8000,#ffee00,#808000,#5ccf13,#55a894,#00c0c0,#89cff0,#004080,#aa00ff,#c000c0,#ffc0cb
dosgg,#242424,#005555,#008888,#55bbbb,#cccccc,#cc9999,#bb5555,#aa0000,#770077,#aa00aa,#cc22cc,#cc88aa,#cccc88,#55cc55,#00aa00,#008800
supaplex,#ffffff,#b0b0b0,#909090,#808080,#707070,#606060,#000000,#804000,#b00000,#e01010,#f09040,#e0e000,#00b060,#008050,#7090e0,#5050d0
preanortalium,#123456,#262737,#393a49,#604a6c,#956830,#908d41,#887b51,#807264,#13683d,#429553,#718f71,#839482,#952b29,#a9323e,#b1445d,#b46a91
anotherretro,#e66a2c,#ffc64a,#000000,#2e7de6,#80b7ff,#59692e,#62ad39,#732a78,#ba419c,#de983c,#f5d590,#8c2e06,#c9521e,#404040,#c0c0c0,#ffffff
machinie,#f64ec1,#702b5a,#9c427f,#d77bba,#ff6904,#79390d,#ad5a21,#ee8f4f,#18e190,#114530,#1f684a,#48a47f,#1228ad,#243079,#375b9c,#6e94d8
erogecopper,#0d080d,#4f2b24,#825b31,#c59154,#f0bd77,#fbdf9b,#fff9e4,#bebbb2,#7bb24e,#74adbb,#4180a0,#32535f,#2a2349,#7d3840,#c16c5b,#e89973
